,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
25512,31044098,121266,NESTLEIND25DEC1250PE,NESTLEIND,0.0,2025-12-30,1250.0,0.05,500,PE,NFO-OPT,NFO
25513,35218690,137573,NESTLEIND25DEC1220CE,NESTLEIND,0.0,2025-12-30,1220.0,0.05,500,CE,NFO-OPT,NFO
25514,35218946,137574,NESTLEIND25DEC1220PE,NESTLEIND,0.0,2025-12-30,1220.0,0.05,500,PE,NFO-OPT,NFO
25515,35219714,137577,NESTLEIND25DEC1260CE,NESTLEIND,0.0,2025-12-30,1260.0,0.05,500,CE,NFO-OPT,NFO
25516,35219970,137578,NESTLEIND25DEC1260PE,NESTLEIND,0.0,2025-12-30,1260.0,0.05,500,PE,NFO-OPT,NFO
25517,31042818,121261,NESTLEIND25DEC1210CE,NESTLEIND,0.0,2025-12-30,1210.0,0.05,500,CE,NFO-OPT,NFO
25518,31043074,121262,NESTLEIND25DEC1210PE,NESTLEIND,0.0,2025-12-30,1210.0,0.05,500,PE,NFO-OPT,NFO
25519,31044354,121267,NESTLEIND25DEC1270CE,NESTLEIND,0.0,2025-12-30,1270.0,0.05,500,CE,NFO-OPT,NFO
25520,31044610,121268,NESTLEIND25DEC1270PE,NESTLEIND,0.0,2025-12-30,1270.0,0.05,500,PE,NFO-OPT,NFO
25521,35218178,137571,NESTLEIND25DEC1200CE,NESTLEIND,0.0,2025-12-30,1200.0,0.05,500,CE,NFO-OPT,NFO
25522,35218434,137572,NESTLEIND25DEC1200PE,NESTLEIND,0.0,2025-12-30,1200.0,0.05,500,PE,NFO-OPT,NFO
25523,35220226,137579,NESTLEIND25DEC1280CE,NESTLEIND,0.0,2025-12-30,1280.0,0.05,500,CE,NFO-OPT,NFO
25524,35220482,137580,NESTLEIND25DEC1280PE,NESTLEIND,0.0,2025-12-30,1280.0,0.05,500,PE,NFO-OPT,NFO
25525,31042306,121259,NESTLEIND25DEC1190CE,NESTLEIND,0.0,2025-12-30,1190.0,0.05,500,CE,NFO-OPT,NFO
25526,31042562,121260,NESTLEIND25DEC1190PE,NESTLEIND,0.0,2025-12-30,1190.0,0.05,500,PE,NFO-OPT,NFO
25527,31044866,121269,NESTLEIND25DEC1290CE,NESTLEIND,0.0,2025-12-30,1290.0,0.05,500,CE,NFO-OPT,NFO
25528,31045122,121270,NESTLEIND25DEC1290PE,NESTLEIND,0.0,2025-12-30,1290.0,0.05,500,PE,NFO-OPT,NFO
25529,35217666,137569,NESTLEIND25DEC1180CE,NESTLEIND,0.0,2025-12-30,1180.0,0.05,500,CE,NFO-OPT,NFO
25530,35217922,137570,NESTLEIND25DEC1180PE,NESTLEIND,0.0,2025-12-30,1180.0,0.05,500,PE,NFO-OPT,NFO
25531,35220738,137581,NESTLEIND25DEC1300CE,NESTLEIND,0.0,2025-12-30,1300.0,0.05,500,CE,NFO-OPT,NFO
25532,35220994,137582,NESTLEIND25DEC1300PE,NESTLEIND,0.0,2025-12-30,1300.0,0.05,500,PE,NFO-OPT,NFO
25533,31041282,121255,NESTLEIND25DEC1170CE,NESTLEIND,0.0,2025-12-30,1170.0,0.05,500,CE,NFO-OPT,NFO
25534,31042050,121258,NESTLEIND25DEC1170PE,NESTLEIND,0.0,2025-12-30,1170.0,0.05,500,PE,NFO-OPT,NFO
25535,31045378,121271,NESTLEIND25DEC1310CE,NESTLEIND,0.0,2025-12-30,1310.0,0.05,500,CE,NFO-OPT,NFO
25536,31045634,121272,NESTLEIND25DEC1310PE,NESTLEIND,0.0,2025-12-30,1310.0,0.05,500,PE,NFO-OPT,NFO
25537,35221506,137584,NESTLEIND25DEC1320PE,NESTLEIND,0.0,2025-12-30,1320.0,0.05,500,PE,NFO-OPT,NFO
25538,35224834,137597,NESTLEIND25DEC1460CE,NESTLEIND,0.0,2025-12-30,1460.0,0.05,500,CE,NFO-OPT,NFO
25539,35225090,137598,NESTLEIND25DEC1460PE,NESTLEIND,0.0,2025-12-30,1460.0,0.05,500,PE,NFO-OPT,NFO
25540,35224322,137595,NESTLEIND25DEC1440CE,NESTLEIND,0.0,2025-12-30,1440.0,0.05,500,CE,NFO-OPT,NFO
25541,35224578,137596,NESTLEIND25DEC1440PE,NESTLEIND,0.0,2025-12-30,1440.0,0.05,500,PE,NFO-OPT,NFO
25542,35223810,137593,NESTLEIND25DEC1420CE,NESTLEIND,0.0,2025-12-30,1420.0,0.05,500,CE,NFO-OPT,NFO
25543,35224066,137594,NESTLEIND25DEC1420PE,NESTLEIND,0.0,2025-12-30,1420.0,0.05,500,PE,NFO-OPT,NFO
25544,35223298,137591,NESTLEIND25DEC1400CE,NESTLEIND,0.0,2025-12-30,1400.0,0.05,500,CE,NFO-OPT,NFO
25545,35223554,137592,NESTLEIND25DEC1400PE,NESTLEIND,0.0,2025-12-30,1400.0,0.05,500,PE,NFO-OPT,NFO
25546,31049218,121286,NESTLEIND25DEC1390CE,NESTLEIND,0.0,2025-12-30,1390.0,0.05,500,CE,NFO-OPT,NFO
25547,31049474,121287,NESTLEIND25DEC1390PE,NESTLEIND,0.0,2025-12-30,1390.0,0.05,500,PE,NFO-OPT,NFO
25548,35222786,137589,NESTLEIND25DEC1380CE,NESTLEIND,0.0,2025-12-30,1380.0,0.05,500,CE,NFO-OPT,NFO
25549,35223042,137590,NESTLEIND25DEC1380PE,NESTLEIND,0.0,2025-12-30,1380.0,0.05,500,PE,NFO-OPT,NFO
25550,31046914,121277,NESTLEIND25DEC1370CE,NESTLEIND,0.0,2025-12-30,1370.0,0.05,500,CE,NFO-OPT,NFO
25551,31047170,121278,NESTLEIND25DEC1370PE,NESTLEIND,0.0,2025-12-30,1370.0,0.05,500,PE,NFO-OPT,NFO
25552,35222274,137587,NESTLEIND25DEC1360CE,NESTLEIND,0.0,2025-12-30,1360.0,0.05,500,CE,NFO-OPT,NFO
25553,35222530,137588,NESTLEIND25DEC1360PE,NESTLEIND,0.0,2025-12-30,1360.0,0.05,500,PE,NFO-OPT,NFO
25554,31046402,121275,NESTLEIND25DEC1350CE,NESTLEIND,0.0,2025-12-30,1350.0,0.05,500,CE,NFO-OPT,NFO
25555,31046658,121276,NESTLEIND25DEC1350PE,NESTLEIND,0.0,2025-12-30,1350.0,0.05,500,PE,NFO-OPT,NFO
25556,35221762,137585,NESTLEIND25DEC1340CE,NESTLEIND,0.0,2025-12-30,1340.0,0.05,500,CE,NFO-OPT,NFO
25557,35222018,137586,NESTLEIND25DEC1340PE,NESTLEIND,0.0,2025-12-30,1340.0,0.05,500,PE,NFO-OPT,NFO
25558,31045890,121273,NESTLEIND25DEC1330CE,NESTLEIND,0.0,2025-12-30,1330.0,0.05,500,CE,NFO-OPT,NFO
25559,31046146,121274,NESTLEIND25DEC1330PE,NESTLEIND,0.0,2025-12-30,1330.0,0.05,500,PE,NFO-OPT,NFO
25560,35221250,137583,NESTLEIND25DEC1320CE,NESTLEIND,0.0,2025-12-30,1320.0,0.05,500,CE,NFO-OPT,NFO
25561,35217154,137567,NESTLEIND25DEC1160CE,NESTLEIND,0.0,2025-12-30,1160.0,0.05,500,CE,NFO-OPT,NFO
25562,35217410,137568,NESTLEIND25DEC1160PE,NESTLEIND,0.0,2025-12-30,1160.0,0.05,500,PE,NFO-OPT,NFO
25563,31040002,121250,NESTLEIND25DEC1150CE,NESTLEIND,0.0,2025-12-30,1150.0,0.05,500,CE,NFO-OPT,NFO
25564,31041026,121254,NESTLEIND25DEC1150PE,NESTLEIND,0.0,2025-12-30,1150.0,0.05,500,PE,NFO-OPT,NFO
25565,35216642,137565,NESTLEIND25DEC1140CE,NESTLEIND,0.0,2025-12-30,1140.0,0.05,500,CE,NFO-OPT,NFO
25566,35216898,137566,NESTLEIND25DEC1140PE,NESTLEIND,0.0,2025-12-30,1140.0,0.05,500,PE,NFO-OPT,NFO
25567,31038978,121246,NESTLEIND25DEC1130CE,NESTLEIND,0.0,2025-12-30,1130.0,0.05,500,CE,NFO-OPT,NFO
25568,31039746,121249,NESTLEIND25DEC1130PE,NESTLEIND,0.0,2025-12-30,1130.0,0.05,500,PE,NFO-OPT,NFO
25569,35216130,137563,NESTLEIND25DEC1120CE,NESTLEIND,0.0,2025-12-30,1120.0,0.05,500,CE,NFO-OPT,NFO
25570,35216386,137564,NESTLEIND25DEC1120PE,NESTLEIND,0.0,2025-12-30,1120.0,0.05,500,PE,NFO-OPT,NFO
25571,31038466,121244,NESTLEIND25DEC1110CE,NESTLEIND,0.0,2025-12-30,1110.0,0.05,500,CE,NFO-OPT,NFO
25572,31038722,121245,NESTLEIND25DEC1110PE,NESTLEIND,0.0,2025-12-30,1110.0,0.05,500,PE,NFO-OPT,NFO
25573,35215618,137561,NESTLEIND25DEC1100CE,NESTLEIND,0.0,2025-12-30,1100.0,0.05,500,CE,NFO-OPT,NFO
25574,35215874,137562,NESTLEIND25DEC1100PE,NESTLEIND,0.0,2025-12-30,1100.0,0.05,500,PE,NFO-OPT,NFO
25575,31037442,121240,NESTLEIND25DEC1090CE,NESTLEIND,0.0,2025-12-30,1090.0,0.05,500,CE,NFO-OPT,NFO
25576,31038210,121243,NESTLEIND25DEC1090PE,NESTLEIND,0.0,2025-12-30,1090.0,0.05,500,PE,NFO-OPT,NFO
25577,35215106,137559,NESTLEIND25DEC1080CE,NESTLEIND,0.0,2025-12-30,1080.0,0.05,500,CE,NFO-OPT,NFO
25578,35215362,137560,NESTLEIND25DEC1080PE,NESTLEIND,0.0,2025-12-30,1080.0,0.05,500,PE,NFO-OPT,NFO
25579,35214594,137557,NESTLEIND25DEC1060CE,NESTLEIND,0.0,2025-12-30,1060.0,0.05,500,CE,NFO-OPT,NFO
25580,35214850,137558,NESTLEIND25DEC1060PE,NESTLEIND,0.0,2025-12-30,1060.0,0.05,500,PE,NFO-OPT,NFO
25581,35214082,137555,NESTLEIND25DEC1040CE,NESTLEIND,0.0,2025-12-30,1040.0,0.05,500,CE,NFO-OPT,NFO
25582,35214338,137556,NESTLEIND25DEC1040PE,NESTLEIND,0.0,2025-12-30,1040.0,0.05,500,PE,NFO-OPT,NFO
25583,35213570,137553,NESTLEIND25DEC1020CE,NESTLEIND,0.0,2025-12-30,1020.0,0.05,500,CE,NFO-OPT,NFO
25584,35213826,137554,NESTLEIND25DEC1020PE,NESTLEIND,0.0,2025-12-30,1020.0,0.05,500,PE,NFO-OPT,NFO
25585,30863618,120561,NESTLEIND26JAN1250CE,NESTLEIND,0.0,2026-01-27,1250.0,0.05,500,CE,NFO-OPT,NFO
25586,30863874,120562,NESTLEIND26JAN1250PE,NESTLEIND,0.0,2026-01-27,1250.0,0.05,500,PE,NFO-OPT,NFO
25587,31103234,121497,NESTLEIND26JAN1240CE,NESTLEIND,0.0,2026-01-27,1240.0,0.05,500,CE,NFO-OPT,NFO
25588,31103490,121498,NESTLEIND26JAN1240PE,NESTLEIND,0.0,2026-01-27,1240.0,0.05,500,PE,NFO-OPT,NFO
25589,31103746,121499,NESTLEIND26JAN1260CE,NESTLEIND,0.0,2026-01-27,1260.0,0.05,500,CE,NFO-OPT,NFO
25590,31105794,121507,NESTLEIND26JAN1260PE,NESTLEIND,0.0,2026-01-27,1260.0,0.05,500,PE,NFO-OPT,NFO
25591,30863106,120559,NESTLEIND26JAN1230CE,NESTLEIND,0.0,2026-01-27,1230.0,0.05,500,CE,NFO-OPT,NFO
25592,30863362,120560,NESTLEIND26JAN1230PE,NESTLEIND,0.0,2026-01-27,1230.0,0.05,500,PE,NFO-OPT,NFO
25593,30864130,120563,NESTLEIND26JAN1270CE,NESTLEIND,0.0,2026-01-27,1270.0,0.05,500,CE,NFO-OPT,NFO
25594,30864386,120564,NESTLEIND26JAN1270PE,NESTLEIND,0.0,2026-01-27,1270.0,0.05,500,PE,NFO-OPT,NFO
25595,31102722,121495,NESTLEIND26JAN1220CE,NESTLEIND,0.0,2026-01-27,1220.0,0.05,500,CE,NFO-OPT,NFO
25596,31102978,121496,NESTLEIND26JAN1220PE,NESTLEIND,0.0,2026-01-27,1220.0,0.05,500,PE,NFO-OPT,NFO
25597,31106050,121508,NESTLEIND26JAN1280CE,NESTLEIND,0.0,2026-01-27,1280.0,0.05,500,CE,NFO-OPT,NFO
25598,31106818,121511,NESTLEIND26JAN1280PE,NESTLEIND,0.0,2026-01-27,1280.0,0.05,500,PE,NFO-OPT,NFO
25599,30862594,120557,NESTLEIND26JAN1210CE,NESTLEIND,0.0,2026-01-27,1210.0,0.05,500,CE,NFO-OPT,NFO
25600,30862850,120558,NESTLEIND26JAN1210PE,NESTLEIND,0.0,2026-01-27,1210.0,0.05,500,PE,NFO-OPT,NFO
25601,30864642,120565,NESTLEIND26JAN1290CE,NESTLEIND,0.0,2026-01-27,1290.0,0.05,500,CE,NFO-OPT,NFO
25602,30864898,120566,NESTLEIND26JAN1290PE,NESTLEIND,0.0,2026-01-27,1290.0,0.05,500,PE,NFO-OPT,NFO
25603,31102210,121493,NESTLEIND26JAN1200CE,NESTLEIND,0.0,2026-01-27,1200.0,0.05,500,CE,NFO-OPT,NFO
25604,31102466,121494,NESTLEIND26JAN1200PE,NESTLEIND,0.0,2026-01-27,1200.0,0.05,500,PE,NFO-OPT,NFO
25605,31107330,121513,NESTLEIND26JAN1300CE,NESTLEIND,0.0,2026-01-27,1300.0,0.05,500,CE,NFO-OPT,NFO
25606,31107586,121514,NESTLEIND26JAN1300PE,NESTLEIND,0.0,2026-01-27,1300.0,0.05,500,PE,NFO-OPT,NFO
25607,30862082,120555,NESTLEIND26JAN1190CE,NESTLEIND,0.0,2026-01-27,1190.0,0.05,500,CE,NFO-OPT,NFO
25608,30862338,120556,NESTLEIND26JAN1190PE,NESTLEIND,0.0,2026-01-27,1190.0,0.05,500,PE,NFO-OPT,NFO
25609,30865410,120568,NESTLEIND26JAN1310CE,NESTLEIND,0.0,2026-01-27,1310.0,0.05,500,CE,NFO-OPT,NFO
25610,30865666,120569,NESTLEIND26JAN1310PE,NESTLEIND,0.0,2026-01-27,1310.0,0.05,500,PE,NFO-OPT,NFO
25611,31101186,121489,NESTLEIND26JAN1180CE,NESTLEIND,0.0,2026-01-27,1180.0,0.05,500,CE,NFO-OPT,NFO
25612,31101954,121492,NESTLEIND26JAN1180PE,NESTLEIND,0.0,2026-01-27,1180.0,0.05,500,PE,NFO-OPT,NFO
25613,31107842,121515,NESTLEIND26JAN1320CE,NESTLEIND,0.0,2026-01-27,1320.0,0.05,500,CE,NFO-OPT,NFO
25614,31109634,121522,NESTLEIND26JAN1320PE,NESTLEIND,0.0,2026-01-27,1320.0,0.05,500,PE,NFO-OPT,NFO
25615,30866434,120572,NESTLEIND26JAN1330PE,NESTLEIND,0.0,2026-01-27,1330.0,0.05,500,PE,NFO-OPT,NFO
25616,31128578,121596,NESTLEIND26JAN1460CE,NESTLEIND,0.0,2026-01-27,1460.0,0.05,500,CE,NFO-OPT,NFO
25617,31128834,121597,NESTLEIND26JAN1460PE,NESTLEIND,0.0,2026-01-27,1460.0,0.05,500,PE,NFO-OPT,NFO
25618,31128066,121594,NESTLEIND26JAN1440CE,NESTLEIND,0.0,2026-01-27,1440.0,0.05,500,CE,NFO-OPT,NFO
25619,31128322,121595,NESTLEIND26JAN1440PE,NESTLEIND,0.0,2026-01-27,1440.0,0.05,500,PE,NFO-OPT,NFO
25620,31115778,121546,NESTLEIND26JAN1420CE,NESTLEIND,0.0,2026-01-27,1420.0,0.05,500,CE,NFO-OPT,NFO
25621,31120642,121565,NESTLEIND26JAN1420PE,NESTLEIND,0.0,2026-01-27,1420.0,0.05,500,PE,NFO-OPT,NFO
25622,31112450,121533,NESTLEIND26JAN1400CE,NESTLEIND,0.0,2026-01-27,1400.0,0.05,500,CE,NFO-OPT,NFO
25623,31115266,121544,NESTLEIND26JAN1400PE,NESTLEIND,0.0,2026-01-27,1400.0,0.05,500,PE,NFO-OPT,NFO
25624,30867714,120577,NESTLEIND26JAN1390CE,NESTLEIND,0.0,2026-01-27,1390.0,0.05,500,CE,NFO-OPT,NFO
25625,30867970,120578,NESTLEIND26JAN1390PE,NESTLEIND,0.0,2026-01-27,1390.0,0.05,500,PE,NFO-OPT,NFO
25626,31111426,121529,NESTLEIND26JAN1380CE,NESTLEIND,0.0,2026-01-27,1380.0,0.05,500,CE,NFO-OPT,NFO
25627,31112194,121532,NESTLEIND26JAN1380PE,NESTLEIND,0.0,2026-01-27,1380.0,0.05,500,PE,NFO-OPT,NFO
25628,30867202,120575,NESTLEIND26JAN1370CE,NESTLEIND,0.0,2026-01-27,1370.0,0.05,500,CE,NFO-OPT,NFO
25629,30867458,120576,NESTLEIND26JAN1370PE,NESTLEIND,0.0,2026-01-27,1370.0,0.05,500,PE,NFO-OPT,NFO
25630,31110402,121525,NESTLEIND26JAN1360CE,NESTLEIND,0.0,2026-01-27,1360.0,0.05,500,CE,NFO-OPT,NFO
25631,31111170,121528,NESTLEIND26JAN1360PE,NESTLEIND,0.0,2026-01-27,1360.0,0.05,500,PE,NFO-OPT,NFO
25632,30866690,120573,NESTLEIND26JAN1350CE,NESTLEIND,0.0,2026-01-27,1350.0,0.05,500,CE,NFO-OPT,NFO
25633,30866946,120574,NESTLEIND26JAN1350PE,NESTLEIND,0.0,2026-01-27,1350.0,0.05,500,PE,NFO-OPT,NFO
25634,31109890,121523,NESTLEIND26JAN1340CE,NESTLEIND,0.0,2026-01-27,1340.0,0.05,500,CE,NFO-OPT,NFO
25635,31110146,121524,NESTLEIND26JAN1340PE,NESTLEIND,0.0,2026-01-27,1340.0,0.05,500,PE,NFO-OPT,NFO
25636,30865922,120570,NESTLEIND26JAN1330CE,NESTLEIND,0.0,2026-01-27,1330.0,0.05,500,CE,NFO-OPT,NFO
25637,30856706,120534,NESTLEIND26JAN1170CE,NESTLEIND,0.0,2026-01-27,1170.0,0.05,500,CE,NFO-OPT,NFO
25638,30861826,120554,NESTLEIND26JAN1170PE,NESTLEIND,0.0,2026-01-27,1170.0,0.05,500,PE,NFO-OPT,NFO
25639,31100674,121487,NESTLEIND26JAN1160CE,NESTLEIND,0.0,2026-01-27,1160.0,0.05,500,CE,NFO-OPT,NFO
25640,31100930,121488,NESTLEIND26JAN1160PE,NESTLEIND,0.0,2026-01-27,1160.0,0.05,500,PE,NFO-OPT,NFO
25641,30855170,120528,NESTLEIND26JAN1150CE,NESTLEIND,0.0,2026-01-27,1150.0,0.05,500,CE,NFO-OPT,NFO
25642,30855426,120529,NESTLEIND26JAN1150PE,NESTLEIND,0.0,2026-01-27,1150.0,0.05,500,PE,NFO-OPT,NFO
25643,31100162,121485,NESTLEIND26JAN1140CE,NESTLEIND,0.0,2026-01-27,1140.0,0.05,500,CE,NFO-OPT,NFO
25644,31100418,121486,NESTLEIND26JAN1140PE,NESTLEIND,0.0,2026-01-27,1140.0,0.05,500,PE,NFO-OPT,NFO
25645,30853890,120523,NESTLEIND26JAN1130CE,NESTLEIND,0.0,2026-01-27,1130.0,0.05,500,CE,NFO-OPT,NFO
25646,30854146,120524,NESTLEIND26JAN1130PE,NESTLEIND,0.0,2026-01-27,1130.0,0.05,500,PE,NFO-OPT,NFO
25647,31099650,121483,NESTLEIND26JAN1120CE,NESTLEIND,0.0,2026-01-27,1120.0,0.05,500,CE,NFO-OPT,NFO
25648,31099906,121484,NESTLEIND26JAN1120PE,NESTLEIND,0.0,2026-01-27,1120.0,0.05,500,PE,NFO-OPT,NFO
25649,30851586,120514,NESTLEIND26JAN1110CE,NESTLEIND,0.0,2026-01-27,1110.0,0.05,500,CE,NFO-OPT,NFO
25650,30853378,120521,NESTLEIND26JAN1110PE,NESTLEIND,0.0,2026-01-27,1110.0,0.05,500,PE,NFO-OPT,NFO
25651,31099138,121481,NESTLEIND26JAN1100CE,NESTLEIND,0.0,2026-01-27,1100.0,0.05,500,CE,NFO-OPT,NFO
25652,31099394,121482,NESTLEIND26JAN1100PE,NESTLEIND,0.0,2026-01-27,1100.0,0.05,500,PE,NFO-OPT,NFO
25653,30850818,120511,NESTLEIND26JAN1090CE,NESTLEIND,0.0,2026-01-27,1090.0,0.05,500,CE,NFO-OPT,NFO
25654,30851330,120513,NESTLEIND26JAN1090PE,NESTLEIND,0.0,2026-01-27,1090.0,0.05,500,PE,NFO-OPT,NFO
25655,31098626,121479,NESTLEIND26JAN1080CE,NESTLEIND,0.0,2026-01-27,1080.0,0.05,500,CE,NFO-OPT,NFO
25656,31098882,121480,NESTLEIND26JAN1080PE,NESTLEIND,0.0,2026-01-27,1080.0,0.05,500,PE,NFO-OPT,NFO
25657,31098114,121477,NESTLEIND26JAN1060CE,NESTLEIND,0.0,2026-01-27,1060.0,0.05,500,CE,NFO-OPT,NFO
25658,31098370,121478,NESTLEIND26JAN1060PE,NESTLEIND,0.0,2026-01-27,1060.0,0.05,500,PE,NFO-OPT,NFO
25659,31097602,121475,NESTLEIND26JAN1040CE,NESTLEIND,0.0,2026-01-27,1040.0,0.05,500,CE,NFO-OPT,NFO
25660,31097858,121476,NESTLEIND26JAN1040PE,NESTLEIND,0.0,2026-01-27,1040.0,0.05,500,PE,NFO-OPT,NFO
25661,31097090,121473,NESTLEIND26JAN1020CE,NESTLEIND,0.0,2026-01-27,1020.0,0.05,500,CE,NFO-OPT,NFO
25662,31097346,121474,NESTLEIND26JAN1020PE,NESTLEIND,0.0,2026-01-27,1020.0,0.05,500,PE,NFO-OPT,NFO
25663,30933506,120834,NESTLEIND26FEB1000CE,NESTLEIND,0.0,2026-02-24,1000.0,0.05,500,CE,NFO-OPT,NFO
25664,30933762,120835,NESTLEIND26FEB1000PE,NESTLEIND,0.0,2026-02-24,1000.0,0.05,500,PE,NFO-OPT,NFO
25665,30934530,120838,NESTLEIND26FEB1040CE,NESTLEIND,0.0,2026-02-24,1040.0,0.05,500,CE,NFO-OPT,NFO
25666,30934786,120839,NESTLEIND26FEB1040PE,NESTLEIND,0.0,2026-02-24,1040.0,0.05,500,PE,NFO-OPT,NFO
25667,30935554,120842,NESTLEIND26FEB1080CE,NESTLEIND,0.0,2026-02-24,1080.0,0.05,500,CE,NFO-OPT,NFO
25668,30935810,120843,NESTLEIND26FEB1080PE,NESTLEIND,0.0,2026-02-24,1080.0,0.05,500,PE,NFO-OPT,NFO
25669,30936066,120844,NESTLEIND26FEB1100CE,NESTLEIND,0.0,2026-02-24,1100.0,0.05,500,CE,NFO-OPT,NFO
25670,30936322,120845,NESTLEIND26FEB1100PE,NESTLEIND,0.0,2026-02-24,1100.0,0.05,500,PE,NFO-OPT,NFO
25671,30936834,120847,NESTLEIND26FEB1120CE,NESTLEIND,0.0,2026-02-24,1120.0,0.05,500,CE,NFO-OPT,NFO
25672,30937090,120848,NESTLEIND26FEB1120PE,NESTLEIND,0.0,2026-02-24,1120.0,0.05,500,PE,NFO-OPT,NFO
25673,30937346,120849,NESTLEIND26FEB1140CE,NESTLEIND,0.0,2026-02-24,1140.0,0.05,500,CE,NFO-OPT,NFO
25674,30937602,120850,NESTLEIND26FEB1140PE,NESTLEIND,0.0,2026-02-24,1140.0,0.05,500,PE,NFO-OPT,NFO
25675,30937858,120851,NESTLEIND26FEB1160CE,NESTLEIND,0.0,2026-02-24,1160.0,0.05,500,CE,NFO-OPT,NFO
25676,30938114,120852,NESTLEIND26FEB1160PE,NESTLEIND,0.0,2026-02-24,1160.0,0.05,500,PE,NFO-OPT,NFO
25677,30938370,120853,NESTLEIND26FEB1180CE,NESTLEIND,0.0,2026-02-24,1180.0,0.05,500,CE,NFO-OPT,NFO
25678,30938626,120854,NESTLEIND26FEB1180PE,NESTLEIND,0.0,2026-02-24,1180.0,0.05,500,PE,NFO-OPT,NFO
25679,30938882,120855,NESTLEIND26FEB1200CE,NESTLEIND,0.0,2026-02-24,1200.0,0.05,500,CE,NFO-OPT,NFO
25680,30939138,120856,NESTLEIND26FEB1200PE,NESTLEIND,0.0,2026-02-24,1200.0,0.05,500,PE,NFO-OPT,NFO
25681,30939394,120857,NESTLEIND26FEB1220CE,NESTLEIND,0.0,2026-02-24,1220.0,0.05,500,CE,NFO-OPT,NFO
25682,30939650,120858,NESTLEIND26FEB1220PE,NESTLEIND,0.0,2026-02-24,1220.0,0.05,500,PE,NFO-OPT,NFO
25683,30939906,120859,NESTLEIND26FEB1240CE,NESTLEIND,0.0,2026-02-24,1240.0,0.05,500,CE,NFO-OPT,NFO
25684,30940418,120861,NESTLEIND26FEB1240PE,NESTLEIND,0.0,2026-02-24,1240.0,0.05,500,PE,NFO-OPT,NFO
25685,30940674,120862,NESTLEIND26FEB1260CE,NESTLEIND,0.0,2026-02-24,1260.0,0.05,500,CE,NFO-OPT,NFO
25686,30941186,120864,NESTLEIND26FEB1260PE,NESTLEIND,0.0,2026-02-24,1260.0,0.05,500,PE,NFO-OPT,NFO
25687,30941442,120865,NESTLEIND26FEB1280CE,NESTLEIND,0.0,2026-02-24,1280.0,0.05,500,CE,NFO-OPT,NFO
25688,30944770,120878,NESTLEIND26FEB1280PE,NESTLEIND,0.0,2026-02-24,1280.0,0.05,500,PE,NFO-OPT,NFO
25689,30945026,120879,NESTLEIND26FEB1300CE,NESTLEIND,0.0,2026-02-24,1300.0,0.05,500,CE,NFO-OPT,NFO
25690,30945282,120880,NESTLEIND26FEB1300PE,NESTLEIND,0.0,2026-02-24,1300.0,0.05,500,PE,NFO-OPT,NFO
25691,30948354,120892,NESTLEIND26FEB1320CE,NESTLEIND,0.0,2026-02-24,1320.0,0.05,500,CE,NFO-OPT,NFO
25692,30953730,120913,NESTLEIND26FEB1320PE,NESTLEIND,0.0,2026-02-24,1320.0,0.05,500,PE,NFO-OPT,NFO
25693,30954242,120915,NESTLEIND26FEB1340CE,NESTLEIND,0.0,2026-02-24,1340.0,0.05,500,CE,NFO-OPT,NFO
25694,30954498,120916,NESTLEIND26FEB1340PE,NESTLEIND,0.0,2026-02-24,1340.0,0.05,500,PE,NFO-OPT,NFO
25695,30954754,120917,NESTLEIND26FEB1360CE,NESTLEIND,0.0,2026-02-24,1360.0,0.05,500,CE,NFO-OPT,NFO
25696,30955522,120920,NESTLEIND26FEB1360PE,NESTLEIND,0.0,2026-02-24,1360.0,0.05,500,PE,NFO-OPT,NFO
25697,30955778,120921,NESTLEIND26FEB1380CE,NESTLEIND,0.0,2026-02-24,1380.0,0.05,500,CE,NFO-OPT,NFO
25698,30956034,120922,NESTLEIND26FEB1380PE,NESTLEIND,0.0,2026-02-24,1380.0,0.05,500,PE,NFO-OPT,NFO
25699,30962946,120949,NESTLEIND26FEB1400CE,NESTLEIND,0.0,2026-02-24,1400.0,0.05,500,CE,NFO-OPT,NFO
25700,30963202,120950,NESTLEIND26FEB1400PE,NESTLEIND,0.0,2026-02-24,1400.0,0.05,500,PE,NFO-OPT,NFO
25701,30964738,120956,NESTLEIND26FEB1440CE,NESTLEIND,0.0,2026-02-24,1440.0,0.05,500,CE,NFO-OPT,NFO
25702,30964994,120957,NESTLEIND26FEB1440PE,NESTLEIND,0.0,2026-02-24,1440.0,0.05,500,PE,NFO-OPT,NFO
25703,30967810,120968,NESTLEIND26FEB1480CE,NESTLEIND,0.0,2026-02-24,1480.0,0.05,500,CE,NFO-OPT,NFO
25704,30968066,120969,NESTLEIND26FEB1480PE,NESTLEIND,0.0,2026-02-24,1480.0,0.05,500,PE,NFO-OPT,NFO
25705,31168002,121750,NHPC25DEC75CE,NHPC,0.0,2025-12-30,75.0,0.01,6400,CE,NFO-OPT,NFO
25706,31168258,121751,NHPC25DEC75PE,NHPC,0.0,2025-12-30,75.0,0.01,6400,PE,NFO-OPT,NFO
25707,35254018,137711,NHPC25DEC76CE,NHPC,0.0,2025-12-30,76.0,0.01,6400,CE,NFO-OPT,NFO
